catalogo_id,dataset_id,distribucion_id,serie_id,indice_tiempo_frecuencia,serie_titulo,serie_unidades,serie_descripcion,distribucion_titulo,distribucion_descripcion,distribucion_url_descarga,dataset_responsable,dataset_fuente,dataset_titulo,dataset_descripcion,dataset_tema,serie_indice_inicio,serie_indice_final,serie_valores_cant,serie_dias_no_cubiertos,serie_actualizada,serie_valor_ultimo,serie_valor_anterior,serie_var_pct_anterior,serie_discontinuada,consultas_total,consultas_30_dias,consultas_90_dias,consultas_180_dias
obras,12,12.2,obras_12_02_14,R/P3M,poburb_ocupados_establecim41omasempleados_50,Porcentaje,Porcentaje de ocupados en establecimientos de 41 o más empleados en Mendoza,Porcentaje de ocupados en establecimientos de 41 o más empleados,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-ocupados-establecim41omasempleados.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2022-01-01,10,278,False,0.073,0.079,-0.07594936708860767,True,60,0,0,0
obras,12,12.2,obras_12_02_15,R/P3M,poburb_ocupados_establecim41omasempleados_54,Porcentaje,Porcentaje de ocupados en establecimientos de 41 o más empleados en Misiones,Porcentaje de ocupados en establecimientos de 41 o más empleados,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-ocupados-establecim41omasempleados.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2022-01-01,10,278,False,0.04,0.037,0.08108108108108114,True,55,0,0,0
obras,12,12.2,obras_12_02_16,R/P3M,poburb_ocupados_establecim41omasempleados_58,Porcentaje,Porcentaje de ocupados en establecimientos de 41 o más empleados en Neuquén,Porcentaje de ocupados en establecimientos de 41 o más empleados,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-ocupados-establecim41omasempleados.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2022-01-01,10,278,False,0.049,0.06,-0.18333333333333324,True,51,0,0,0
obras,12,12.2,obras_12_02_17,R/P3M,poburb_ocupados_establecim41omasempleados_62,Porcentaje,Porcentaje de ocupados en establecimientos de 41 o más empleados en Río Negro,Porcentaje de ocupados en establecimientos de 41 o más empleados,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-ocupados-establecim41omasempleados.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2022-01-01,10,278,False,0.0,0.0,nan,True,51,0,0,0
obras,12,12.2,obras_12_02_18,R/P3M,poburb_ocupados_establecim41omasempleados_66,Porcentaje,Porcentaje de ocupados en establecimientos de 41 o más empleados en Salta,Porcentaje de ocupados en establecimientos de 41 o más empleados,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-ocupados-establecim41omasempleados.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2022-01-01,10,278,False,0.034,0.04,-0.1499999999999999,True,59,0,0,0
obras,12,12.2,obras_12_02_19,R/P3M,poburb_ocupados_establecim41omasempleados_70,Porcentaje,Porcentaje de ocupados en establecimientos de 41 o más empleados en San Juan,Porcentaje de ocupados en establecimientos de 41 o más empleados,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-ocupados-establecim41omasempleados.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2022-01-01,10,278,False,0.005,0.003,0.6666666666666667,True,48,0,0,0
obras,12,12.2,obras_12_02_20,R/P3M,poburb_ocupados_establecim41omasempleados_74,Porcentaje,Porcentaje de ocupados en establecimientos de 41 o más empleados en San Luis,Porcentaje de ocupados en establecimientos de 41 o más empleados,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-ocupados-establecim41omasempleados.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2022-01-01,10,278,False,0.03,0.056,-0.4642857142857143,True,58,0,0,0
obras,12,12.2,obras_12_02_21,R/P3M,poburb_ocupados_establecim41omasempleados_78,Porcentaje,Porcentaje de ocupados en establecimientos de 41 o más empleados en Santa Cruz,Porcentaje de ocupados en establecimientos de 41 o más empleados,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-ocupados-establecim41omasempleados.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2022-01-01,10,278,False,0.011,0.021,-0.4761904761904763,True,61,0,0,0
obras,12,12.2,obras_12_02_22,R/P3M,poburb_ocupados_establecim41omasempleados_82,Porcentaje,Porcentaje de ocupados en establecimientos de 41 o más empleados en Santa Fe,Porcentaje de ocupados en establecimientos de 41 o más empleados,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-ocupados-establecim41omasempleados.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2022-01-01,10,278,False,0.053,0.066,-0.19696969696969702,True,61,0,0,0
obras,12,12.2,obras_12_02_23,R/P3M,poburb_ocupados_establecim41omasempleados_86,Porcentaje,Porcentaje de ocupados en establecimientos de 41 o más empleados en Santiago del Estero,Porcentaje de ocupados en establecimientos de 41 o más empleados,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-ocupados-establecim41omasempleados.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2022-01-01,10,278,False,0.072,0.054,0.33333333333333326,True,85,0,0,0
obras,12,12.2,obras_12_02_24,R/P3M,poburb_ocupados_establecim41omasempleados_90,Porcentaje,Porcentaje de ocupados en establecimientos de 41 o más empleados en Tucumán,Porcentaje de ocupados en establecimientos de 41 o más empleados,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-ocupados-establecim41omasempleados.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2022-01-01,10,278,False,0.023,0.043,-0.4651162790697674,True,62,0,0,0
"obras,12,12.2,obras_12_02_25,R/P3M,poburb_ocupados_establecim41omasempleados_94,Porcentaje,""Porcentaje de ocupados en establecimientos de 41 o más empleados en Tierra del Fuego, Antártida e Islas del Atlántico Sur"",Porcentaje de ocupados en establecimientos de 41 o más empleados,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-ocupados-establecim41omasempleados.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2022-01-01,10,278,False,0.011,0.006,0.8333333333333333,True,50,0,0,0"
obras,12,12.3,obras_12_03_01,R/P3M,poburb_secconstruccion_arg,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Argentina,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.085,0.086,-0.011627906976743985,True,86,0,0,0
obras,12,12.3,obras_12_03_02,R/P3M,poburb_secconstruccion_2,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Ciudad Autónoma de Buenos Aires,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.033,0.042,-0.2142857142857143,True,87,0,0,0
obras,12,12.3,obras_12_03_03,R/P3M,poburb_secconstruccion_6,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Buenos Aires,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.084,0.079,0.06329113924050644,True,100,0,0,0
obras,12,12.3,obras_12_03_04,R/P3M,poburb_secconstruccion_10,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Catamarca,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.109,0.113,-0.03539823008849563,True,77,0,0,0
obras,12,12.3,obras_12_03_05,R/P3M,poburb_secconstruccion_14,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Córdoba,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.11,0.116,-0.051724137931034475,True,68,0,0,0
obras,12,12.3,obras_12_03_06,R/P3M,poburb_secconstruccion_18,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Corrientes,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.107,0.094,0.13829787234042556,True,99,0,0,0
obras,12,12.3,obras_12_03_07,R/P3M,poburb_secconstruccion_22,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Chaco,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.1,0.103,-0.029126213592232886,True,93,0,0,0
obras,12,12.3,obras_12_03_08,R/P3M,poburb_secconstruccion_26,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Chubut,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.149,0.148,0.006756756756756799,True,88,0,0,0
obras,12,12.3,obras_12_03_09,R/P3M,poburb_secconstruccion_30,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Entre Ríos,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.067,0.079,-0.1518987341772151,True,90,0,0,0
obras,12,12.3,obras_12_03_10,R/P3M,poburb_secconstruccion_34,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Formosa,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.153,0.135,0.1333333333333333,True,53,0,0,0
obras,12,12.3,obras_12_03_11,R/P3M,poburb_secconstruccion_38,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Jujuy,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.088,0.1,-0.1200000000000001,True,65,0,0,0
obras,12,12.3,obras_12_03_12,R/P3M,poburb_secconstruccion_42,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en La Pampa,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.113,0.087,0.29885057471264376,True,102,0,0,0
obras,12,12.3,obras_12_03_13,R/P3M,poburb_secconstruccion_46,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en La Rioja,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.12,0.108,0.11111111111111116,True,79,0,0,0
obras,12,12.3,obras_12_03_14,R/P3M,poburb_secconstruccion_50,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Mendoza,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.112,0.096,0.16666666666666674,True,85,0,0,0
obras,12,12.3,obras_12_03_15,R/P3M,poburb_secconstruccion_54,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Misiones,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.116,0.113,0.026548672566371723,True,59,0,0,0
obras,12,12.3,obras_12_03_16,R/P3M,poburb_secconstruccion_58,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Neuquén,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.1,0.126,-0.20634920634920628,True,63,0,0,0
obras,12,12.3,obras_12_03_17,R/P3M,poburb_secconstruccion_62,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Río Negro,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.105,0.105,0.0,True,87,0,0,0
obras,12,12.3,obras_12_03_18,R/P3M,poburb_secconstruccion_66,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Salta,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.11,0.115,-0.0434782608695653,True,79,0,0,0
obras,12,12.3,obras_12_03_19,R/P3M,poburb_secconstruccion_70,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en San Juan,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.128,0.137,-0.06569343065693434,True,75,0,0,0
obras,12,12.3,obras_12_03_20,R/P3M,poburb_secconstruccion_74,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en San Luis,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.084,0.094,-0.10638297872340419,True,91,0,0,0
obras,12,12.3,obras_12_03_21,R/P3M,poburb_secconstruccion_78,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Santa Cruz,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.069,0.071,-0.028169014084506894,True,85,0,0,0
obras,12,12.3,obras_12_03_22,R/P3M,poburb_secconstruccion_82,Porcentaje,Porcentaje de ocupados en el sector de la construcción en hogares urbanos en Santa Fe,Porcentaje de ocupados en el sector de la construcción en hogares urbanos,Dirección Nacional de Transparencia. Ministerio de Obras Públicas,https://transparencia.obraspublicas.gob.ar/poburb-secconstruccion.csv,PMyE - Indicadores de contexto -  Trabajo,Ministerio de Obras Públicas. Secretaría de Gestión Administrativa.Dirección General de Tecnologías de la Información y las Comunicaciones. Dirección Nacional de Transparencia,PMyE - Indicadores de contexto -  Trabajo,Indicadores de contexto - Trabajo,Obras,2019-10-01,2021-10-01,9,368,False,0.076,0.098,-0.22448979591836737,True,89,0,0,0
